"","created_at","screen_name","text"
"1207",2019-08-20 17:15:05,"KZastrau","#WhenYouWerentLooking I took pictures of you! <U+0001F60D> https://t.co/WnXfSvPHcN"
"1208",2019-08-20 17:18:46,"KZastrau","#WhenYouWerentLooking poof Magic https://t.co/FxR38SlUJ7"
"1209",2019-08-20 17:15:28,"KZastrau","#WhenYouWerentLooking I stole your fries."
"1210",2019-08-20 17:17:35,"KZastrau","#WhenYouWerentLooking I was eating carbs. https://t.co/WCoISrm6lz"
"1211",2019-08-20 17:13:34,"KZastrau","#WhenYouWerentLooking

I took the last slice https://t.co/o5nEfEY6b3"
"1212",2019-08-20 17:17:57,"KZastrau","#WhenYouWerentLooking I put a $20 dollar in your pocket because I knew you needed it"
"1213",2019-08-20 17:16:48,"KZastrau","I licked the spoon  #WhenYouWerentLooking https://t.co/R3sbSouPxz"
"1214",2019-08-20 17:17:23,"KZastrau","#WhenYouWerentLooking

I told a joke that you missed.<U+0001F62C> https://t.co/u10zv3y1Ls"
"1215",2019-08-20 17:14:25,"KZastrau","#WhenYouWerentLooking I borrowed your wallet. https://t.co/cDeCwCAy2R"
"1216",2019-08-20 17:16:21,"KZastrau","It's not my fault!
#WhenYouWerentLooking that kid put a sign on your back. https://t.co/zbSE1GXrnx"
"1217",2019-08-20 17:12:31,"KZastrau","#WhenYouWerentLooking I hacked your Twitter account and followed your mom."
"1218",2019-08-20 18:19:02,"KZastrau","I made you a smile  #WhenYouWerentLooking"
"1219",2019-08-20 17:52:31,"KZastrau","#WhenYouWerentLooking I was and I adored you standing there. <U+0001F917><U+0001F917>"
"1220",2019-08-20 18:24:10,"TobyCat20","#WhenYouWerentLooking the cat decided to dance <U+0001F483> https://t.co/m4eUvupgC2"
"1221",2019-08-20 18:26:36,"TobyCat20","#WhenYouWerentLooking your kid made a mess <U+0001F62C> https://t.co/fXaRrD5kCo"
"1222",2019-08-20 18:22:37,"TobyCat20","#WhenYouWerentLooking the cat stole your food! <U+0001F602> https://t.co/6tpx8rBVah"
"1223",2019-08-20 18:25:12,"TobyCat20","#WhenYouWerentLooking your toys came alive and went on adventures! 

#ToyStory #ToyStory4 https://t.co/OsWqnBZR4f"
"1224",2019-08-20 18:26:26,"redmarvelgirl21","#WhenYouWerentLooking I wasn’t looking either.
That’s pretty much blindness in a nutshell."
"1225",2019-08-20 18:26:25,"spudszilla","#WhenYouWerentLooking

I taught you a lesson about parking over the line. https://t.co/ChYMG14nDw"
"1226",2019-08-20 17:24:01,"FriedelThompson","#WhenYouWerentLooking I Had Your Wallet <U+0001F631><U+0001F631><U+0001F602> https://t.co/CEWtEMq8Ms"
"1227",2019-08-20 17:42:58,"FriedelThompson","#WhenYouWerentLooking I Stole Your Identity https://t.co/e18Jh8hEI5"
"1228",2019-08-20 18:25:48,"FriedelThompson","#WhenYouWerentLooking I Was Playing On My Ukulele <U+0001F631><U+0001F631><U+0001F602> https://t.co/eL869cpUAd"
"1229",2019-08-20 18:25:04,"tejida","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"1230",2019-08-20 18:25:01,"JMawlid","#WhenYouWerentLooking i loughed so hard on your dumb ass <U+0001F602><U+0001F602><U+0001F602>"
"1231",2019-08-20 18:24:50,"dinojays","#WhenYouWerentLooking they were distracting you with their agenda https://t.co/GqQybDzVQ4"
"1232",2019-08-20 18:24:44,"LazarovMartin7","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"1233",2019-08-20 18:24:06,"thegodsarrive","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"1234",2019-08-20 18:23:40,"HorrorFan2001","#WhenYouWerentLooking 

I clogged your toilet with last nights Taco Bell and Pabst Blue Ribbon."
"1235",2019-08-20 18:23:12,"WhackyWookiee","#WhenYouWerentLooking 

I Wasn't Checking Out Your Cleavage...<U+0001F644> https://t.co/a8RKIFdinQ"
"1236",2019-08-20 18:23:10,"shaunhoward23","#WhenYouWerentLooking I ate all your burgers https://t.co/hO4MdPrx0r"
"1237",2019-08-20 18:22:10,"Radlein","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"1238",2019-08-20 18:21:49,"MorrisAnimal","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"1239",2019-08-20 18:21:46,"somebody_got","#WhenYouWerentLooking 
Getting pregnant as a teen was glorified #teenmom 
People started handing over their life savings for an item that doesn't actually exist #bitcoin schools have become shooting ranges #GunViolence 

#itsnotok #whathappened #DoBetter"
"1240",2019-08-20 18:21:42,"kcdoug2000","#WhenYouWerentLooking your mom learned sign language. https://t.co/PKZ6cAepwq"
"1241",2019-08-20 18:20:58,"kcdoug2000","#WhenYouWerentLooking I changed your cologne. https://t.co/pdrXdgSBz4"
"1242",2019-08-20 18:21:40,"dannykeanmusic","#WhenYouWerentLooking I wasn’t looking either.
That’s pretty much blindness in a nutshell."
"1243",2019-08-20 18:21:40,"TommyCoyneBN1","#WhenYouWerentLooking I stole your calendar.  I fear for the calendar. It's days are numbered. https://t.co/A7slhmlNoG"
"1244",2019-08-20 18:21:33,"SabrinaParker25","I drove people mad!!! #WhenYouWerentLooking https://t.co/v8Dh8PtZNz"
"1245",2019-08-20 18:15:42,"SabrinaParker25","#WhenYouWerentLooking I put baby powder in your hair dryer https://t.co/2tJrTXZruX"
"1246",2019-08-20 18:18:32,"SabrinaParker25","#WhenYouWerentLooking the cat started a career as a ""pin-up model"" <U+0001F638><U+0001F638><U+0001F638> https://t.co/XLcdgCedDM"
"1247",2019-08-20 18:18:57,"SabrinaParker25","I was in the hallway, with the revolver.  #WhenYouWerentLooking https://t.co/5d7jpEhBJp"
"1248",2019-08-20 18:21:33,"TheRealPOH","#WhenYouWerentLooking I switched the glass that had the iocane powder with the one that did not. Or did I?"
"1249",2019-08-20 18:19:35,"alohaMySpace","#WhenYouWerentLooking I stole your heart, your love and your wallet.

Might want to cancel those credit cards."
"1250",2019-08-20 18:19:34,"CamBarrister","#WhenYouWerentLooking we got even cuter on you. https://t.co/Xmfex5CWcu"
"1251",2019-08-20 18:18:55,"zoomboom100","#WhenYouWerentLooking I wiped my undercarriage with your monogrammed guest towels."
"1252",2019-08-20 18:18:50,"mommyof2dogs","My dog ate my lunch. I just turned my head for one damn second....#WhenYouWerentLooking"
"1253",2019-08-20 18:18:40,"meetmeintexas","#WhenYouWerentLooking I had a snack https://t.co/58I1CR5vS6"
"1254",2019-08-20 18:17:12,"meetmeintexas","I ate your last slice!  Piece out!!!!
#WhenYouWerentLooking https://t.co/Utkl0hDpa8"
"1255",2019-08-20 18:18:20,"whoulooknat","#WhenYouWerentLooking I stole your heart, your love and your wallet.

Might want to cancel those credit cards."
"1256",2019-08-20 18:17:55,"sue_sammons","#WhenYouWerentLooking I stole something off your plate... <U+0001F639> https://t.co/N16avoyCR2"
"1257",2019-08-20 18:17:12,"Crackersmcsnacn","#WhenYouWerentLooking I snuck my dog into work https://t.co/5t84TZfBLp"
"1258",2019-08-20 18:15:58,"Crackersmcsnacn","I put what I did BEFORE the hash #WhenYouWerentLooking and AFTER the hash #WhenYouWerentLooking https://t.co/KOpxS0YfAT"
"1259",2019-08-20 17:55:49,"Lucky9teen","#whenyouwerentlooking I found the baby powder https://t.co/Kbt3EMDmP2"
"1260",2019-08-20 18:05:25,"Lucky9teen","#whenyouwerentlooking I doubled your work https://t.co/AQ4WmBk5Jb"
"1261",2019-08-20 17:29:58,"Lucky9teen","#whenyouwerentlooking I paid the bill https://t.co/1n0UzFL6wh"
"1262",2019-08-20 17:12:35,"Lucky9teen","#whenyouwerentlooking I stole your shoes https://t.co/UzGLF5qRWW"
"1263",2019-08-20 17:46:20,"Lucky9teen","#WhenYouWerentLooking I flipped for you https://t.co/LGKciFSTt5"
"1264",2019-08-20 17:12:58,"Lucky9teen","#whenyouwerentlooking I raided your closet https://t.co/z1kH7oNzH1"
"1265",2019-08-20 17:23:16,"Lucky9teen","#whenyouwerentlooking being ""woke"" became the new trend https://t.co/6oslMimxi7"
"1266",2019-08-20 17:48:50,"Lucky9teen","#whenyouwerentlooking I fixed the sink https://t.co/MKoWVoO35T"
"1267",2019-08-20 17:19:47,"Lucky9teen","#whenyouwerentlooking cats have taken over the Earth https://t.co/TmTdj3rSfP"
"1268",2019-08-20 17:37:43,"Lucky9teen","#whenyouwerentlooking you lost your job https://t.co/HPJ8vndEze"
"1269",2019-08-20 17:36:34,"Lucky9teen","#whenyouwerentlooking I got engaged https://t.co/HcoJncf1zV"
"1270",2019-08-20 17:16:31,"Lucky9teen","#whenyouwerentlooking we all hid https://t.co/1Ug5tXgPv5"
"1271",2019-08-20 17:17:41,"Lucky9teen","#whenyouwerentlooking time passed https://t.co/WJsasFqFEm"
"1272",2019-08-20 17:35:12,"Lucky9teen","I took off my bra #whenyouwerentlooking https://t.co/CLLcnfOKEg"
"1273",2019-08-20 17:28:27,"Lucky9teen","#whenyouwerentlooking I danced https://t.co/XNaLhjMrIh"
"1274",2019-08-20 17:09:52,"Lucky9teen","#whenyouwerentlooking I snuck out https://t.co/gtdl8itwpx"
"1275",2019-08-20 17:26:20,"Lucky9teen","#whenyouwerentlooking they raised your taxes.....again https://t.co/zl1TLUjyMZ"
"1276",2019-08-20 17:42:19,"Lucky9teen","#whenyouwerentlooking your gun got up and shot a bunch of people, all on it's own.

Said no one ever. https://t.co/Jnhn9OmZL8"
"1277",2019-08-20 17:21:01,"Lucky9teen","the mental patients have escaped and are running for office #whenyouwerentlooking https://t.co/Ae1ktb97Ao"
"1278",2019-08-20 17:15:32,"Lucky9teen","#whenyouwerentlooking I changed the clock https://t.co/Y8VgnmTKyV"
"1279",2019-08-20 17:45:02,"Lucky9teen","#whenyouwerentlooking those seats got in the way https://t.co/jEDflzooo4"
"1280",2019-08-20 18:01:36,"Lucky9teen","#whenyouwerentlooking he found your Vodka https://t.co/sRMBxkdWsV"
"1281",2019-08-20 17:14:00,"Lucky9teen","#whenyouwerentlooking I spied on you https://t.co/CpU9coyLvu"
"1282",2019-08-20 17:33:44,"Lucky9teen","Ha ha....he nabbed your fish #whenyouwerentlooking https://t.co/lBqfO9Z2Dl"
"1283",2019-08-20 17:44:14,"Lucky9teen","#whenyouwerentlooking life passed you by https://t.co/TmK41ztXOm"
"1284",2019-08-20 17:54:39,"Lucky9teen","#whenyouwerentlooking the ghost came out to say hi https://t.co/31eTTlqPWz"
"1285",2019-08-20 18:16:47,"Lucky9teen","#whenyouwerentlooking I escaped work https://t.co/YBDFrSGtdR"
"1286",2019-08-20 18:03:08,"Lucky9teen","#whenyouwerentlooking I jumped in https://t.co/tgKviFCyNX"
"1287",2019-08-20 17:40:16,"Lucky9teen","#whenyouwerentlooking they made new laws https://t.co/BBDm93u8F7"
"1288",2019-08-20 17:52:18,"Lucky9teen","#whenyouwerentlooking I photo bombed you https://t.co/AwNVylS8mL"
"1289",2019-08-20 18:16:04,"sprigwig","#WhenYouWerentLooking https://t.co/Wp7qc5PRTZ"
"1290",2019-08-20 18:16:46,"sprigwig","#WhenYouWerentLooking the cat started a career as a ""pin-up model"" <U+0001F638><U+0001F638><U+0001F638> https://t.co/XLcdgCedDM"
"1291",2019-08-20 18:15:40,"sprigwig","Decided To Get Another Dog <U+0001F495> #WhenYouWerentLooking https://t.co/O8gKLeC1bw"
"1292",2019-08-20 18:13:31,"loveyoumushy","I made you a smile  #WhenYouWerentLooking"
"1293",2019-08-20 18:16:39,"loveyoumushy","I ate your pizza #WhenYouWerentLooking"
"1294",2019-08-20 17:16:48,"Sckswithsandals","#WhenYouWerentLooking we got even cuter on you. https://t.co/Xmfex5CWcu"
"1295",2019-08-20 17:03:56,"Sckswithsandals","I ate your last slice!  Piece out!!!!
#WhenYouWerentLooking https://t.co/Utkl0hDpa8"
"1296",2019-08-20 17:08:04,"Sckswithsandals","#WhenYouWerentLooking I hacked your Twitter account and followed your mom."
"1297",2019-08-20 18:04:34,"Sckswithsandals","#WhenYouWerentLooking the cat started a career as a ""pin-up model"" <U+0001F638><U+0001F638><U+0001F638> https://t.co/XLcdgCedDM"
"1298",2019-08-20 17:04:35,"Sckswithsandals","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"1299",2019-08-20 17:09:30,"Sckswithsandals","#WhenYouWerentLooking
I licked all the biscuits and put them back in the tin https://t.co/6gsgAEpim3"
"1300",2019-08-20 17:03:53,"Sckswithsandals","The best stuff happens behind your back so let's play;

#WhenYouWerentLooking

With your hosts; @stgavalot @FlindersEmma &amp; @Rachels_Ratchet 

Join the fun with the FREE @HashtagRoundup APP! https://t.co/WG1y25PXak"
"1301",2019-08-20 17:04:22,"Sckswithsandals","#WhenYouWerentLooking I put saran wrap over the toilet bowl bc I’m an asshole."
"1302",2019-08-20 17:02:28,"Sckswithsandals","#WhenYouWerentLooking is this week's @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet"
"1303",2019-08-20 17:12:25,"Sckswithsandals","#WhenYouWerentLooking
I put ice in your coffee."
"1304",2019-08-20 18:15:25,"Sckswithsandals","#WhenYouWerentLooking
I made out with the other co-host in game DM."
"1305",2019-08-20 17:09:02,"Sckswithsandals","#WhenYouWerentLooking someone put a knife in your back https://t.co/k3mNfTLize"
"1306",2019-08-20 17:12:12,"Sckswithsandals","#WhenYouWerentLooking I stole all the free samples https://t.co/2wGfBU0LpW"
"1307",2019-08-20 17:11:43,"Sckswithsandals","#WhenYouWerentLooking I borrowed your booze. https://t.co/5BiG2LlaO2"
"1308",2019-08-20 17:09:07,"Sckswithsandals","#WhenYouWerentLooking

I told a joke that you missed.<U+0001F62C> https://t.co/u10zv3y1Ls"
"1309",2019-08-20 17:04:39,"Sckswithsandals","#WhenYouWerentLooking

I taught you a lesson about parking over the line. https://t.co/ChYMG14nDw"
"1310",2019-08-20 17:09:16,"Sckswithsandals","#WhenYouWerentLooking I stole your heart, your love and your wallet.

Might want to cancel those credit cards."
"1311",2019-08-20 18:16:13,"Sckswithsandals","#WhenYouWerentLooking we found a girlfriend for you. https://t.co/JiPO7kP7v1"
"1312",2019-08-20 17:04:17,"Sckswithsandals","#WhenYouWerentLooking they grew up on you and now they’re moving out."
"1313",2019-08-20 18:15:24,"BPdoubleA","#WhenYouWerentLooking i ate your lunch https://t.co/wRVCcQoRy8"
"1314",2019-08-20 18:14:11,"tweetofsportguy","#WhenYouWerentLooking"
"1315",2019-08-20 18:13:26,"AshGamesAcct","#WhenYouWerentLooking, I recorded an episode of Impractical Jokers over today’s episode of the Young and the Restless on your DVR just because I despise you... https://t.co/Qehb3rrGyj"
"1316",2019-08-20 18:12:38,"thanatos781","#WhenYouWerentLooking I moved on."
"1317",2019-08-20 18:12:28,"1partVodka","#WhenYouWerentLooking  I left. Forever."
"1318",2019-08-20 18:11:56,"CannibalVeggiez","#WhenYouWerentLooking I secretly licked all your things because I'm a savage https://t.co/tc3geYaUhR"
"1319",2019-08-20 18:10:53,"MMZZ0","#WhenYouWerentLooking you said you were ready https://t.co/YtJhhxtL5w"
"1320",2019-08-20 18:10:51,"OutsideLookin18","#WhenYouWerentLooking this administration wrote in a last minute addendum to the end of the tax cut bill that gives real estate investors a rental property tax deductions. One of the reasons that investors are acquiring additional properties. Now who do we know in real estate <U+0001F914>"
"1321",2019-08-20 18:10:22,"TheThingAboutX","The thing about #WhenYouWerentLooking that everyone is missing is that we are on the verge of runaway climate change and we need a complete re-think of the global economy to ensure a just society &amp; avoid planetary catastrophe."
"1322",2019-08-20 18:09:58,"Shash834","#WhenYouWerentLooking I definitely ate some of your delicious fries after I said I wasn't hungry. https://t.co/gb23fST6u1"
"1323",2019-08-20 18:09:24,"quoththepigeon","Home-keeping youth have ever homely wits. #WhenYouWerentLooking"
"1324",2019-08-20 18:09:02,"NutherFineMess","#WhenYouWerentLooking  Melania found true love ."
"1325",2019-08-20 18:08:02,"NutherFineMess","#WhenYouWerentLooking  Three Species Went Extinct . *Anybody know if we ever saved the Cave Darter ??"
"1326",2019-08-20 18:08:59,"Sajepukalani","#WhenYouWerentLooking
I smoked your weed."
"1327",2019-08-20 18:07:55,"ChrisVassiliou6","#WhenYouWerentLooking Beyonce became pregnant with twins"
"1328",2019-08-20 17:26:13,"angela_klyles","#WhenYouWerentLooking I made some of your pizza disappear. https://t.co/8SB7JZmKDK"
"1329",2019-08-20 18:07:19,"angela_klyles","#WhenYouWerentLooking we got even cuter on you. https://t.co/Xmfex5CWcu"
"1330",2019-08-20 17:25:46,"angela_klyles","#WhenYouWerentLooking I helped myself. https://t.co/7Lv6MyllT7"
"1331",2019-08-20 18:06:54,"TheKillingJokha","#WhenYouWerentLooking I adjusted my nads https://t.co/px0qrBwBEZ"
"1332",2019-08-20 18:05:38,"TheKillingJokha","Things really started to suck #WhenYouWerentLooking https://t.co/HwsCySrJuV"
"1333",2019-08-20 18:06:30,"SavageFlec","I slept with your sister <U+0001F481><U+0001F3FB><U+200D><U+2642><U+FE0F> #WhenYouWerentLooking"
"1334",2019-08-20 18:06:15,"reese_malmgren","#WhenYouWerentLooking I changed my Trump supporting Dad’s WiFi password to ILoveObamaAndHillary. True story."
"1335",2019-08-20 18:06:02,"MeldaDgnn","it didn't mean your eyes were closed #WhenYouWerentLooking https://t.co/Wjq9jY7jdz"
"1336",2019-08-20 18:05:49,"Mike30846677","#WhenYouWerentLooking 
I crossed the speed limit https://t.co/OYTHHxVqjw"
"1337",2019-08-20 18:05:26,"james_golder","#WhenYouWerentLooking

I taught you a lesson about parking over the line. https://t.co/ChYMG14nDw"
"1338",2019-08-20 18:04:58,"300_soldiers","#WhenYouWerentLooking 
I switched cups with you https://t.co/aP41VBtlGk"
